1	2.545433699
2	2.535641189
3	2.545433699
4	2.550366151
5	2.535641189
6	2.540525458
7	2.545433699
8	2.545433699
9	2.533207972
10	2.538080341
11	2.540525458
12	2.533207972
13	2.533207972
14	2.533207972
15	2.538080341
16	2.538080341
17	2.542976567
18	2.538080341
19	2.53078066
20	2.53078066
21	2.533207972
22	2.523533911
23	2.535641189
24	2.523533911
25	2.533207972
26	2.528359227
27	2.533207972
28	2.523533911
29	2.521129941
30	2.521129941
31	2.518731735
32	2.513952542
33	2.513952542
34	2.518731735
35	2.53078066
36	2.521129941
37	2.521129941
38	2.521129941
39	2.521129941
40	2.516339299
41	2.518731735
42	2.53078066
43	2.513952542
44	2.513952542
45	2.511571467
46	2.513952542
47	2.50682626
48	2.504462073
49	2.499750403
50	2.495060828
51	2.492724262
52	2.490393143
53	2.497402866
54	2.497402866
55	2.490393143
56	2.502103463
57	2.504462073
58	2.497402866
59	2.497402866
60	2.488067445
61	2.485747143
62	2.490393143
63	2.488067445
64	2.485747143
65	2.485747143
66	2.485747143
67	2.485747143
68	2.495060828
69	2.485747143
70	2.490393143
71	2.488067445
72	2.492724262
73	2.485747143
74	2.483432213
75	2.490393143
76	2.490393143
77	2.495060828
78	2.490393143
79	2.497402866
80	2.485747143
81	2.478818368
82	2.483432213
83	2.485747143
84	2.474225743
85	2.478818398
86	2.474225743
87	2.483432213
88	2.478818368
89	2.476519434
90	2.478818398
91	2.478818368
92	2.467376097
93	2.467376097
94	2.462835574
95	2.465103259
96	2.460573021
97	2.474225743
98	2.474225743
99	2.476519434
100	2.469654114
101	2.474225743
102	2.465103259
103	2.458315575
104	2.467376097
105	2.467376097
106	2.474225743
107	2.465103259
108	2.469654083
109	2.467376097
110	2.474225743
111	2.462835574
112	2.458315575
113	2.462835574
114	2.462835574
115	2.460573021
116	2.462835574
117	2.462835574
118	2.458315575
119	2.458315575
120	2.462835574
121	2.458315575
122	2.451573682
123	2.440437209
124	2.44265461
125	2.44265461
126	2.451573682
127	2.449336438
128	2.456063213
129	2.444876939
130	2.451573682
131	2.451573682
132	2.451573682
133	2.444876939
134	2.438224714
135	2.447104217
136	2.44265461
137	2.440437209
138	2.438224714
139	2.444876939
140	2.447104217
141	2.440437209
142	2.431616449
143	2.429423363
144	2.431616449
145	2.422872816
146	2.420698801
147	2.422872816
148	2.429423363
149	2.429423363
150	2.422872816
151	2.429423363
152	2.422872816
153	2.418529502
154	2.418529502
155	2.422872816
156	2.416364899
157	2.429423363
158	2.422872816
159	2.429423363
160	2.420698801
161	2.422872816
162	2.416364899
163	2.429423363
164	2.420698801
165	2.416364899
166	2.429423363
167	2.416364899
168	2.425051567
169	2.420698801
170	2.425051567
171	2.418529502
172	2.425051567
173	2.425051567
174	2.420698801
175	2.420698801
176	2.409899061
177	2.414204971
178	2.422872816
179	2.418529502
180	2.416364899
181	2.418529502
182	2.420698801
183	2.422872816
184	2.414204971
185	2.418529502
186	2.418529502
187	2.412049698
188	2.416364899
189	2.418529502
190	2.414204971
191	2.414204971
192	2.418529502
193	2.420698801
194	2.412049698
195	2.409899061
196	2.401342468
197	2.401342468
198	2.403474762
199	2.403474762
200	2.39921471
201	2.412049698
202	2.412049698
203	2.405611612
204	2.401342468
205	2.39497273
